surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
90,1,1,۞,3.76,3.84,,native,,existing
90,1,2,لَاۤ,4.16,4.72,,native,,existing
90,1,3,أُقۡسِمُ,5.2,5.28,,native,,existing
90,1,4,بِهَـٰذَا,6.08,6.72,,native,,existing
90,1,5,ٱلۡبَلَدِ,7.28,8.08,,native,,existing
90,2,1,وَأَنتَ,8.32,8.4,,native,,existing
90,2,2,حِلُّۢ,9.36,9.44,,native,,existing
90,2,3,بِهَـٰذَا,10.24,10.8,,native,,existing
90,2,4,ٱلۡبَلَدِ,11.44,12.24,,native,,existing
90,3,1,وَوَالِدࣲ,12.64,12.72,,native,,existing
90,3,2,وَمَا,13.12,13.6,,native,,existing
90,3,3,وَلَدَ,13.84,13.92,,native,,existing
90,4,1,لَقَدۡ,14.32,15.04,,native,,existing
90,4,2,خَلَقۡنَا,15.28,16.32,,native,,existing
90,4,3,ٱلۡإِنسَـٰنَ,16.56,16.8,,native,,existing
90,4,4,فِی,16.88,17.44,,native,,existing
90,4,5,كَبَدٍ,17.44,18.48,,native,,existing
90,5,1,أَیَحۡسَبُ,18.88,18.96,,native,,existing
90,5,2,أَن,19.2,19.28,,native,,existing
90,5,3,لَّن,19.68,20.0,,native,,existing
90,5,4,یَقۡدِرَ,20.56,21.12,,native,,existing
90,5,5,عَلَیۡهِ,21.28,22.4,,native,,existing
90,5,6,أَحَدࣱ,22.4,22.64,,native,,existing
90,6,1,یَقُولُ,23.12,23.92,,native,,existing
90,6,2,أَهۡلَكۡتُ,24.08,24.72,,native,,existing
90,6,3,مَالࣰا,24.8,25.36,,native,,existing
90,6,4,لُّبَدًا,25.44,26.56,,native,,existing
90,7,1,أَیَحۡسَبُ,26.88,26.96,,native,,existing
90,7,2,أَن,27.28,27.36,,native,,existing
90,7,3,لَّمۡ,27.36,28.16,,native,,existing
90,7,4,یَرَهُۥۤ,28.72,29.04,,native,,existing
90,7,5,أَحَدٌ,29.84,29.92,,native,,existing
90,8,1,أَلَمۡ,30.32,30.8,,native,,existing
90,8,2,نَجۡعَل,31.04,31.12,,native,,existing
90,8,3,لَّهُۥ,31.52,32.32,,native,,existing
90,8,4,عَیۡنَیۡنِ,32.48,33.36,,native,,existing
90,9,1,وَلِسَانࣰا,33.68,34.64,,native,,existing
90,9,2,وَشَفَتَیۡنِ,34.88,36.08,,native,,existing
90,10,1,وَهَدَیۡنَـٰهُ,36.4,37.36,,native,,existing
90,10,2,ٱلنَّجۡدَیۡنِ,38.0,38.08,,native,,existing
90,11,1,فَلَا,38.4,39.12,,native,,existing
90,11,2,ٱقۡتَحَمَ,39.36,40.08,,native,,existing
90,11,3,ٱلۡعَقَبَةَ,40.4,40.48,,native,,existing
90,12,1,وَمَاۤ,40.96,41.76,,native,,existing
90,12,2,أَدۡرَىٰكَ,41.92,42.0,,native,,existing
90,12,3,مَا,42.24,42.88,,native,,existing
90,12,4,ٱلۡعَقَبَةُ,43.28,43.6,,native,,existing
90,13,1,فَكُّ,43.84,44.48,,native,,existing
90,13,2,رَقَبَةٍ,44.72,44.8,,native,,existing
90,14,1,أَوۡ,45.12,46.08,,native,,existing
90,14,2,إِطۡعَـٰمࣱ,46.56,46.72,,native,,existing
90,14,3,فِی,46.72,47.52,,native,,existing
90,14,4,یَوۡمࣲ,47.84,48.16,,native,,existing
90,14,5,ذِی,48.32,49.28,,native,,existing
90,14,6,مَسۡغَبَةࣲ,49.28,50.56,,native,,existing
90,15,1,یَتِیمࣰا,50.64,50.96,,native,,existing
90,15,2,ذَا,51.12,52.0,,native,,existing
90,15,3,مَقۡرَبَةٍ,52.24,52.32,,native,,existing
90,16,1,أَوۡ,52.64,53.6,,native,,existing
90,16,2,مِسۡكِینࣰا,53.92,54.24,,native,,existing
90,16,3,ذَا,54.4,55.44,,native,,existing
90,16,4,مَتۡرَبَةࣲ,55.76,55.84,,native,,existing
90,17,1,ثُمَّ,56.48,56.56,,native,,existing
90,17,2,كَانَ,57.04,57.12,,native,,existing
90,17,3,مِنَ,57.52,58.08,,native,,existing
90,17,4,ٱلَّذِینَ,58.32,59.04,,native,,existing
90,17,5,ءَامَنُوا۟,59.2,60.32,,native,,existing
90,17,6,وَتَوَاصَوۡا۟,60.48,61.12,,native,,existing
90,17,7,بِٱلصَّبۡرِ,61.44,62.48,,native,,existing
90,17,8,وَتَوَاصَوۡا۟,62.64,63.76,,native,,existing
90,17,9,بِٱلۡمَرۡحَمَةِ,64.24,65.84,,native,,existing
90,18,1,أُو۟لَـٰۤئِكَ,66.08,66.88,,native,,existing
90,18,2,أَصۡحَـٰبُ,67.2,68.08,,native,,existing
90,18,3,ٱلۡمَیۡمَنَةِ,68.72,69.44,,native,,existing
90,19,1,وَٱلَّذِینَ,69.68,70.32,,native,,existing
90,19,2,كَفَرُوا۟,70.48,71.84,,native,,existing
90,19,3,بِءَایَـٰتِنَا,72.16,72.4,,native,,existing
90,19,4,هُمۡ,72.56,73.36,,native,,existing
90,19,5,أَصۡحَـٰبُ,73.68,74.56,,native,,existing
90,19,6,ٱلۡمَشۡءَمَةِ,75.28,76.0,,native,,existing
90,20,1,عَلَیۡهِمۡ,76.32,78.0,,native,,existing
90,20,2,نَارࣱ,78.0,78.96,,native,,existing
90,20,3,مُّؤۡصَدَةُۢ,78.944,79.906,,native,,existing
