surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
87,1,1,۞,3.76,4.32,,native,,existing
87,1,2,سَبِّحِ,4.48,4.56,,native,,existing
87,1,3,ٱسۡمَ,4.96,5.44,,native,,existing
87,1,4,رَبِّكَ,5.68,6.24,,native,,existing
87,1,5,ٱلۡأَعۡلَى,6.4,6.8,,native,,existing
87,2,1,ٱلَّذِی,6.88,6.96,,native,,existing
87,2,2,خَلَقَ,7.6,8.16,,native,,existing
87,2,3,فَسَوَّىٰ,8.56,9.2,,native,,existing
87,3,1,وَٱلَّذِی,9.36,10.0,,native,,existing
87,3,2,قَدَّرَ,10.24,10.88,,native,,existing
87,3,3,فَهَدَىٰ,11.92,12.56,,native,,existing
87,4,1,وَٱلَّذِیۤ,12.72,12.96,,native,,existing
87,4,2,أَخۡرَجَ,13.52,14.24,,native,,existing
87,4,3,ٱلۡمَرۡعَىٰ,14.4,15.28,,native,,existing
87,5,1,فَجَعَلَهُۥ,15.52,17.04,,native,,existing
87,5,2,غُثَاۤءً,17.44,18.0,,native,,existing
87,5,3,أَحۡوَىٰ,18.8,20.0,,native,,existing
87,6,1,سَنُقۡرِئُكَ,20.08,20.16,,native,,existing
87,6,2,فَلَا,20.64,21.28,,native,,existing
87,6,3,تَنسَىٰۤ,21.76,21.84,,native,,existing
87,7,1,إِلَّا,22.48,22.56,,native,,existing
87,7,2,مَا,22.88,24.0,,native,,existing
87,7,3,شَاۤءَ,24.32,24.4,,native,,existing
87,7,4,ٱللَّهُۚ,25.04,25.76,,native,,existing
87,7,5,إِنَّهُۥ,26.0,26.56,,native,,existing
87,7,6,یَعۡلَمُ,26.8,27.12,,native,,existing
87,7,7,ٱلۡجَهۡرَ,27.52,27.6,,native,,existing
87,7,8,وَمَا,27.68,28.48,,native,,existing
87,7,9,یَخۡفَىٰ,29.36,30.64,,native,,existing
87,8,1,وَنُیَسِّرُكَ,30.72,31.68,,native,,existing
87,8,2,لِلۡیُسۡرَىٰ,32.24,32.8,,native,,existing
87,9,1,فَذَكِّرۡ,33.12,33.2,,native,,existing
87,9,2,إِن,33.6,34.4,,native,,existing
87,9,3,نَّفَعَتِ,34.56,35.28,,native,,existing
87,9,4,ٱلذِّكۡرَىٰ,35.92,36.8,,native,,existing
87,10,1,سَیَذَّكَّرُ,37.2,37.28,,native,,existing
87,10,2,مَن,37.44,38.16,,native,,existing
87,10,3,یَخۡشَىٰ,38.48,40.08,,native,,existing
87,11,1,وَیَتَجَنَّبُهَا,40.32,40.8,,native,,existing
87,11,2,ٱلۡأَشۡقَى,41.04,41.44,,native,,existing
87,12,1,ٱلَّذِی,41.44,42.24,,native,,existing
87,12,2,یَصۡلَى,42.56,43.04,,native,,existing
87,12,3,ٱلنَّارَ,43.36,44.08,,native,,existing
87,12,4,ٱلۡكُبۡرَىٰ,44.96,45.04,,native,,existing
87,13,1,ثُمَّ,45.68,45.76,,native,,existing
87,13,2,لَا,45.84,46.64,,native,,existing
87,13,3,یَمُوتُ,46.72,47.28,,native,,existing
87,13,4,فِیهَا,47.6,47.68,,native,,existing
87,13,5,وَلَا,48.08,48.64,,native,,existing
87,13,6,یَحۡیَىٰ,49.44,49.52,,native,,existing
87,14,1,قَدۡ,49.84,50.48,,native,,existing
87,14,2,أَفۡلَحَ,50.64,50.72,,native,,existing
87,14,3,مَن,51.2,52.08,,native,,existing
87,14,4,تَزَكَّىٰ,52.24,52.72,,native,,existing
87,15,1,وَذَكَرَ,53.04,53.12,,native,,existing
87,15,2,ٱسۡمَ,53.52,54.08,,native,,existing
87,15,3,رَبِّهِۦ,54.32,55.2,,native,,existing
87,15,4,فَصَلَّىٰ,55.92,56.0,,native,,existing
87,16,1,بَلۡ,56.24,57.2,,native,,existing
87,16,2,تُؤۡثِرُونَ,57.44,58.24,,native,,existing
87,16,3,ٱلۡحَیَوٰةَ,58.48,59.28,,native,,existing
87,16,4,ٱلدُّنۡیَا,59.36,60.64,,native,,existing
87,17,1,وَٱلۡءَاخِرَةُ,60.96,61.52,,native,,existing
87,17,2,خَیۡرࣱ,61.92,62.72,,native,,existing
87,17,3,وَأَبۡقَىٰۤ,63.84,63.92,,native,,existing
87,18,1,إِنَّ,64.64,64.72,,native,,existing
87,18,2,هَـٰذَا,65.52,65.92,,native,,existing
87,18,3,لَفِی,66.0,66.72,,native,,existing
87,18,4,ٱلصُّحُفِ,66.96,67.6,,native,,existing
87,18,5,ٱلۡأُولَىٰ,67.92,68.48,,native,,existing
87,19,1,صُحُفِ,68.72,69.04,,native,,existing
87,19,2,إِبۡرَ,69.52,69.92,,native,,existing
87,19,3,ٰهِیمَ,70.24,71.2,,native,,existing
87,19,4,وَمُوسَىٰ,71.913,72.898,,native,,existing
